UEIdx,numBS,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,outageProbability_wo_CF_Analysis,outageProbabilityAnalysis,meanOutageDuration_wo_CF,outageProbability_wo_CF,GroupCount,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0549904031627073,0.0287477607645042,1,0.0549904031627073,0,0.0287477607645042,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0549966373759641,0.0263372785656006,1,0.0429095450853341,0,0.0205489043686433,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550014739734657,0.0285243755301279,1,0.0447126751186403,0,0.0231884901240282,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550056778490413,0.0277931466687239,1,0.0550056778490413,0,0.0277931466687239,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550064809374678,0.0267392615668246,1,0.0325553584182308,0,0.0158255214533067,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550137317928477,0.0294781912856676,1,0.0286741299312985,0,0.0153645546215208,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550182446026383,0.0278300620615012,1,0.0230317704649068,0,0.011650237226832,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550242834710923,0.0249290573170421,1,0.0398481493441297,0,0.0180534254389654,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550348990452795,0.0286640099194164,1,0.0541815657119452,0,0.0282195654749715,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055054606192613,0.0290107188742741,1,0.0342085448841788,0,0.0180260026792465,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550684597835491,0.0278401657794609,1,0.0481179103329903,0,0.0243262768905673,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550697123314018,0.0268311876192441,1,0.0550697123314018,0,0.0268311876192441,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055070366540868,0.0274433993261992,1,0.034011361423084,0,0.0169489951091702,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550756114409677,0.0279967691491586,1,0.0550756114409677,0,0.0279967691491586,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550790660977978,0.0286717138520203,1,0.0469698393507285,0,0.0244504108175737,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550828450262304,0.0274343169811198,1,0.0550828450262304,0,0.0274343169811198,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550877167719866,0.0253556518586616,1,0.0223363505160926,0,0.0102809257792126,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550878734914356,0.0267941295787511,1,0.0521466970208424,0,0.0253635740231931,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550906097544188,0.0282645433934477,1,0.0425088736564603,0,0.0218094137898562,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0550975276321929,0.0274416297345894,1,0.053605129766655,0,0.026698332686559,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551047095420707,0.0286085283705917,1,0.0320361576335663,0,0.0166321051714265,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551311071116582,0.0278565232878073,1,0.0243404357277088,0,0.0122986812746396,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551394170464715,0.0288409784162516,1,0.0470948874011219,0,0.0246332424934202,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551415262912592,0.0285663740369996,1,0.0534667361435147,0,0.0276987396965708,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055145165260293,0.027695127441836,1,0.0313760741703487,0,0.0157577616944418,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551501026021089,0.0280039965435153,1,0.0549859888165507,0,0.0279206632101819,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551846348273856,0.0258294749122624,1,0.0263633565728952,0,0.0123395155070357,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551850513906877,0.0251705151065303,1,0.0331113517057416,0,0.0151024554168966,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551858783742834,0.0278995274003322,1,0.0542792849676894,0,0.0274411940669985,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551898637891758,0.0279475338021298,1,0.0337107242886295,0,0.0170707362161588,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0551939420004961,0.0283788851785884,1,0.0551399171490645,0,0.0283511074008106,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552065481285159,0.0268518516036198,1,0.0431036005081791,0,0.0209651123582838,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055207451294336,0.0299500423271773,1,0.0333549411866178,0,0.0180950555937401,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552268623434612,0.0279355878687341,1,0.0534526712536841,0,0.0270381428758219,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552438468937308,0.0284198901242193,1,0.0536509743235349,0,0.0276004456797741,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552514099739854,0.0296976328610171,1,0.0436444963917286,0,0.0234589168105541,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552646645106904,0.0283077892660314,1,0.0552646645106904,0,0.0283077892660314,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055277362015584,0.0274851327799709,1,0.0490315392891413,0,0.024379570924323,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552852679697827,0.0280879875324257,1,0.0502825342354957,0,0.025546320865756,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552874181479081,0.0289337488307386,1,0.0493073706096668,0,0.025804190619059,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0552963469446836,0.028155056652668,1,0.0215202892256715,0,0.0109574139307377,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553090798325654,0.0256726312222824,1,0.0452851420707349,0,0.0210198534444995,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553134013693263,0.0269191886664055,1,0.0485895558403988,0,0.0236469171756607,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553213559782379,0.0290437118885749,1,0.0332275733838713,0,0.0174444760265324,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553346034708902,0.0295425299641808,1,0.0525984930570178,0,0.0280817510154412,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055335907383093,0.0294202574253445,1,0.0380502123740112,0,0.0202300295788493,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553518147033996,0.0273376462618457,1,0.0249168331268606,0,0.012306147027655,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055389103437624,0.0280484265463302,1,0.0326275437261814,0,0.0165222256146746,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553895259870372,0.0286179217599692,1,0.0539916765246701,0,0.0278956995377462,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0553925596537858,0.0309582861176159,1,0.0465553568841217,0,0.0260192716807925,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055405699261237,0.0306116488418335,1,0.0455932366888383,0,0.0251902632705831,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0554096865266466,0.026966047442968,1,0.022323478334307,0,0.0108640927893627,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0554153849163784,0.0280001625452479,1,0.0550855333495836,0,0.0278334958785813,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.05548610539215,0.0302245146316684,1,0.05548610539215,0,0.0302245146316684,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555172191458122,0.0293624403482296,1,0.0554121771290052,0,0.0293068847926739,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555243606317765,0.0283791176562413,1,0.0554428388926459,0,0.0283374509895746,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555246664068828,0.0274538628345143,1,0.0298541829938204,0,0.0147612349247223,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555339331752351,0.0290010539915117,1,0.0462666456200327,0,0.0241614704904615,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555457858119397,0.0282203450694549,1,0.0545343041279587,0,0.0277064561805657,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555691488138272,0.0308100058423331,1,0.0426658349409903,0,0.0236558351506157,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555710953617083,0.0286036776959015,1,0.0548839977960859,0,0.0282500133100409,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555792731751617,0.0281292877014291,1,0.0280166709453613,0,0.0141795484617912,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555803838863621,0.0290870675671962,1,0.055500766051967,0,0.0290454009005294,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555868700530896,0.0278088758237818,1,0.033964503347004,0,0.0169916862577651,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555916162197346,0.0272707761789031,1,0.02707218556787,0,0.0132804110313495,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0555942435398144,0.0288935637952758,1,0.0528791836870322,0,0.0274824868551215,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556049786295491,0.0273236686654645,1,0.0547287773859077,0,0.0268931131099085,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556110746323832,0.0289177588088393,1,0.0554241088204173,0,0.028820536586617,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556452360631976,0.0267715413504051,1,0.0556452360631976,0,0.0267715413504051,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556593336844389,0.027814205916196,1,0.0556037472475294,0,0.0277864281384182,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556718713650792,0.0283617255787654,1,0.0496195267631085,0,0.025278392245428,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556730407768301,0.027697337786473,1,0.05039798430387,0,0.0250729971911753,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556887488622373,0.0266068466786245,1,0.0297470196608941,0,0.0142124649490938,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0556927531312824,0.0298575037620486,1,0.0555891261882771,0,0.029801948206493,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0557390463275089,0.029557177622004,1,0.0557390463275089,0,0.029557177622004,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0557566217737346,0.028048678342287,1,0.0511336793309082,0,0.0257230814634096,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0558054850498154,0.0288173324187797,1,0.0538151676748808,0,0.0277895546410009,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.055854835495313,0.0279584482118205,1,0.0237740757166844,0,0.0119002456781848,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0559014967135522,0.0280439175179654,1,0.0513610758940553,0,0.0257661397401844,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0559060759201709,0.0281704504775528,1,0.0212530835731734,0,0.0107091926671491,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0559568682910542,0.030201165302644,1,0.0393718365237167,0,0.0212498551015504,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0559671136123205,0.0290718062375109,1,0.0559403756444061,0,0.0290579173486221,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0559977111469913,0.0279210809746804,1,0.0554406080829236,0,0.0276433031969022,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0560126996377955,0.0291577219781191,1,0.0552389536399287,0,0.0287549442003407,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0560588970022757,0.0291194826095155,1,0.0476653369773581,0,0.024759494485461,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0561118456248812,0.0312667673120866,1,0.0500422477528496,0,0.0278846524978378,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0561930727081265,0.0300008571513942,1,0.0285859946490997,0,0.0152617449209916,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0562633422550581,0.0291787944417204,1,0.0241092308377769,0,0.0125033149928138,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.056276843912715,0.0290920018115452,1,0.0426484133324413,0,0.0220468603365759,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0562980675367027,0.0288683979646537,1,0.0377009979524822,0,0.0193322339500784,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0563481463456238,0.0306001739182485,1,0.0513733522070971,0,0.0278985843235764,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0563887954810954,0.0288835941297611,1,0.0563887954810954,0,0.0288835941297611,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0564216668341899,0.0310162440735727,1,0.0460778150796302,0,0.0253299989007189,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0564368234802029,0.0329841879450964,1,0.0564368234802029,0,0.0329841879450964,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0564459463402862,0.0310766293462354,1,0.039621656463908,0,0.0218139230865182,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0564559494240581,0.0282436569202024,1,0.0563726623613149,0,0.0282019902535356,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0564830080071831,0.0303596168038609,1,0.0564571682139014,0,0.030345727914972,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.056485349990288,0.0280387001201791,1,0.0361751145328625,0,0.0179569249083959,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0565057847232705,0.0316589354963435,1,0.0565057847232705,0,0.0316589354963435,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0565252804952679,0.0294873546583648,1,0.0334093756660525,0,0.017428557639124,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0565836552708845,0.0286218989578557,1,0.0324830161546091,0,0.0164309923382064,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0566650936509861,0.0303158251032775,1,0.0547324684853163,0,0.0292818706396442,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0566948544145655,0.0296073128609398,1,0.0566948544145655,0,0.0296073128609398,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0567014263461895,0.027736447721011,1,0.0341293451226513,0,0.0166949379891636,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0567087996740097,0.0316151558182604,1,0.050425387398631,0,0.0281121534747368,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0567422093662725,0.0315076879231052,1,0.0567422093662725,0,0.0315076879231052,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.056774675956509,0.0323142530652464,1,0.0262807061785559,0,0.0149581019332947,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0568203271481136,0.0278735271509913,1,0.0453185252946586,0,0.0222312543528797,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0569798979868921,0.0276352505236427,1,0.0441777447513838,0,0.0214262062044211,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0569851810633001,0.0300755122278528,1,0.0303639640015629,0,0.0160254254452693,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0570571114335544,0.0300976262812,1,0.0319510930176191,0,0.0168542015667941,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0571272664007439,0.0308963299117357,1,0.0431899049789167,0,0.0233585402760975,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0571463734478713,0.0264301977196405,1,0.0435320146972886,0,0.020133556797496,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0571607771210861,0.0322799610797689,1,0.056460728044201,0,0.0318846278094057,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0571686009645189,0.0281872963088947,1,0.0392885820756085,0,0.0193714536622792,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0571936799188463,0.0290416796921253,1,0.0549234925541823,0,0.027888928996957,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0573693626251497,0.0314097260372695,1,0.0567605346190608,0,0.0310763927039358,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0574242615285468,0.0279145715763769,1,0.046481404385675,0,0.0225951271319254,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0576164190146115,0.0302326154218336,1,0.0540166307668561,0,0.028343726532942,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0576992879390266,0.0306447329276163,1,0.0254917120966992,0,0.0135389315358025,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0577291338722111,0.0308049072690327,1,0.030819751554045,0,0.0164457618709224,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.057810951989495,0.0336909381316557,1,0.0379528733282505,0,0.0221180911785193,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0578435306526132,0.0268169035164476,1,0.0578135725938954,0,0.0268030146275587,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0579292958595668,0.0313461856484545,1,0.0579292958595668,0,0.0313461856484545,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0581497594692115,0.0301086532362806,1,0.0537237938039702,0,0.0278169865696112,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0582602528127702,0.0297774625487492,1,0.0249052000583384,0,0.0127293244742619,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.058322154048642,0.0304895260887623,1,0.0411832044019785,0,0.0215296640790343,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0584017592743896,0.0292171023481044,1,0.0584017592743896,0,0.0292171023481044,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0584715257852154,0.0299016886029393,1,0.0576567512061812,0,0.0294850219362721,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0589232403278629,0.028234052657101,1,0.0589232403278629,0,0.028234052657101,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0590210741493009,0.0299695898735895,1,0.0589390172565219,0,0.0299279232069228,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0590862702367203,0.0285583639477481,1,0.032749826744867,0,0.0158290829266857,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0592080367909342,0.0333374140486732,1,0.0592080367909342,0,0.0333374140486732,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0592274120966078,0.033726720777235,1,0.0368140539241952,0,0.0209635584846112,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0231099212046979,0.0231099212046979,0.0657434960815824,0.0351545083214017,1,0.0657434960815824,0,0.0351545083214017,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0239239267901314,0,0.0526929139384984,0.0171691077916274,1,0.0001278872292548,0,4.16699221989e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0244597334058753,0.0244597334058753,0.0538288531967087,0.0246865101743795,1,0.0441074722154727,0,0.0202281768410404,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0245627541543933,0,0.0531124545777824,0.0159042294541248,1,9.27743691275e-05,0,2.77807694221e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0252319271153306,0,0.0534643554208288,0.0173016594625738,1,8.58469012144e-05,0,2.77810110874e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0255186535162706,0,0.053940488563606,0.0210667574778972,1,0.0052631678875548,0,0.0020555594583061,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0257291140094601,0,0.0549872733935676,0.009561675873437,1,0.0132696909462101,0,0.0023074518145354,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0259800743525396,0,0.0532229189244901,0.0174600742360619,1,0.0011007720575029,0,0.0003611143888642,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0260117392150743,0,0.0553676008941205,0.018824984304001,1,8.1709338163e-05,0,2.77811749754e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0268006366386547,0,0.0537674742450103,0.0218206332977667,1,0.0003422413414737,0,0.0001388929444147,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0269681945350592,0,0.0550899753889969,0.0217758430495952,1,0.0200479713832302,0,0.0079245175773157,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0272348743694491,0,0.0586619232996261,0.0131500478063329,1,0.0001239257248385,0,2.77800166513e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0273790661394344,0,0.0598426579023677,0.0183351254628643,1,9.06718222298e-05,0,2.77808388665e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0274533568313028,0,0.054097718009676,0.0128632351711896,1,0.0012266455022582,0,0.0002916690416481,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0275090625213625,0,0.0529579893589726,0.0200946148512101,1,7.32164347718e-05,0,2.77815694162e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0275358003050215,0.0275358003050216,0.0536685297073328,0.0193057627697211,1,0.0469889930277872,0,0.0169029849919401,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0276399336876136,0,0.0528680788240817,0.015361114013886,1,9.56122848218e-05,0,2.77806805343e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0276742580228193,0,0.0563058301860787,0.0212241698784747,1,7.37019601348e-05,0,2.77815444175e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0278008516182917,0.0278008516182917,0.0548111618624675,0.026431160275901,1,0.0548111618624675,0,0.026431160275901,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0278112943990115,0,0.0530295833237015,0.0175292233764458,1,8.40436049728e-05,0,2.77810805327e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0278731873701146,0,0.053674237313409,0.0160128141318337,1,9.31198602603e-05,0,2.7780758311e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0279809713108494,0,0.0543640488565948,0.0219872375375561,1,0.0041208891139399,0,0.0016666707083046,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0280280130742314,0.0280280130742314,0.0545131138587412,0.0267568533856655,1,0.0273343042923556,0,0.0134165876901645,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0281183862204775,0,0.0541319042857717,0.0232316089226437,1,0.0001294598316392,0,5.55598444118e-05,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0281184479946598,0.0281184479946598,0.0553234699202005,0.0315497454850477,1,0.0361014662889017,0,0.0205878639697542,0
1,6,4000,0.05,0,0.05,0,0,0,100000000,0.0281902198580749,0.0281902198580749,0.0540222953322147,0.0255855593170628,1,0.0514123246577259,0,0.0243494482059507,0
