UEIdx,numUEsub6,lambdaBS,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_outageProbability_wo_CF_Analysis,std_outageProbability_wo_CF_Analysis,mean_outageProbabilityAnalysis,std_outageProbabilityAnalysis,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,6,200,4000,0.05,0,0.01,0,0,0,100000000,132,0.00833269097495632,0.0296223431469196,0.00508707155849499,0.0294642138907828,0.0337750252920912,0.0824806830530963,0.0138159788053013,0.0339069186240246,0.01277141453248,0.0672853092321355,0.00585722086886194,0.0304088803673532
1,6,200,4000,0.05,0,0.02,0,0,0,10000000,139,0.0165133907902163,0.0484311054199452,0,0,0.0589375384934162,0.133090322280954,0.0234964587459584,0.0530574942906502,0.0012511102849342,0.0106115359293542,0.000460478214589085,0.00405058479804203
1,6,200,4000,0.05,0,0.02,0,0,0,100000000,132,0.0108274340800383,0.0300540105702592,0.00549284606201958,0.0301638543549982,0.0442399677160235,0.0827131778479144,0.0177717961525762,0.0341381511895837,0.0141964562230929,0.0705836857985246,0.00643520703670605,0.0313957126943759
1,6,200,4000,0.05,0,0.05,0,0,0,10000000,139,0.024047199986324,0.0498442082773321,0,0,0.0913615323349235,0.134705332439986,0.0357044058756478,0.053298047708208,0.00184447623286247,0.0156804786895615,0.000670535654387347,0.00593336666829633
1,6,200,4000,0.05,0,0.05,0,0,0,100000000,132,0.0182166555701626,0.0315748476661164,0.00668794068207445,0.032418229727979,0.0761713621698178,0.0836950412541818,0.0295280847513251,0.0350842687432024,0.0165700950003261,0.0745582468050966,0.00755734512949235,0.033456487719608
1,6,300,4000,0.02,0,0.01,0,0,0,10000000,141,0.00211803448513917,0.00119338743487323,0,0,0.0112293853139846,0.00463941454658664,0.004342788733135,0.00312644429419511,0.000166938259237166,0.000166202349160655,5.01219689146284e-05,1.40356603434573e-06
1,6,300,4000,0.02,0,0.01,0,0,0,100000000,131,0.0021427600798709,0.00108073806219576,0.000115876628969465,0.000675758196272786,0.0109166670514729,0.00129742608737596,0.00417102521583549,0.0015412128227095,0.000474944681631712,0.00116551258780822,0.000206687107763332,0.000627188867798146
1,6,300,4000,0.02,0,0.02,0,0,0,10000000,141,0.00417445696881767,0.00219202313062376,0,0,0.0214930834586699,0.00468408676319262,0.0081722709714599,0.00405232045784625,0.000224677464109126,0.000222238034985287,6.69068133590468e-05,2.8071558396631e-06
1,6,300,4000,0.02,0,0.02,0,0,0,100000000,131,0.00424622032387726,0.00205774876277669,0.000228564647872513,0.00132951410186658,0.0211771961874944,0.00134432640971458,0.00809393186665326,0.00281299190366645,0.000835662690531967,0.00238414781849886,0.00037897497325544,0.00129235759097344
1,6,300,4000,0.02,0,0.05,0,0,0,10000000,141,0.0102806903576937,0.00520464354524518,0,0,0.0529630697115124,0.00493457528509349,0.0195913431833309,0.00752415082767432,0.000396079011317125,0.000366744303166737,0.000117261345864895,7.01792182043569e-06
1,6,300,4000,0.02,0,0.05,0,0,0,100000000,131,0.0104923397237974,0.00495161114117757,0.000561425488471614,0.00325959701890065,0.0526811479977134,0.00173481124074608,0.0195572937720405,0.00659243893153737,0.00188650209502393,0.00586428329399418,0.000869749946160972,0.00313842227724541
1,6,300,4000,0.05,0,0.01,0,0,0,10000000,141,0.0021268411721415,0.00122855742088078,0,0,0.0128351050111805,0.00540462378468118,0.00492606951512943,0.00360253649751497,0.000336264652336677,0.000347564175756158,0.000100003735817679,1.32579183459325e-09
1,6,300,4000,0.05,0,0.01,0,0,0,100000000,131,0.00214862591181715,0.00110152428342744,0.000116453775076051,0.000679973540545516,0.012453418303294,0.00176337597908085,0.00474782721090975,0.00183534163344294,0.000707148614378255,0.0013965277988962,0.000288477523373086,0.000758788220026511
1,6,300,4000,0.05,0,0.02,0,0,0,10000000,141,0.00418323009519006,0.00221818014084251,0,0,0.0232613221010496,0.00550175599974496,0.00873651774999915,0.00450106309481054,0.000392839743697505,0.000382557553957594,0.000116670357685254,1.29254578725103e-09
1,6,300,4000,0.05,0,0.02,0,0,0,100000000,131,0.00425205920552697,0.00207568318909373,0.000229139096347467,0.00133362269700493,0.0229440583754789,0.00182408550705933,0.00871353336227189,0.00314205579786295,0.00105885582731582,0.00253619069887667,0.000456685690910775,0.00138860117887744
1,6,300,4000,0.05,0,0.05,0,0,0,10000000,141,0.0102893643766636,0.00522405309745264,0,0,0.0550387090142056,0.00573725254191424,0.0201955615348288,0.00797085628392207,0.000572687796762047,0.000532532575175585,0.00016726131536844,7.01790744467937e-06
1,6,300,4000,0.05,0,0.05,0,0,0,100000000,131,0.0104980992347792,0.00496740726975338,0.000561991993419281,0.00326358968637034,0.0546744242906782,0.00225482845715665,0.0201433499285589,0.00684092951964007,0.00206902267829951,0.00597459630472676,0.00090233230006383,0.00311428392037052
1,6,400,4000,0.02,0,0.01,0,0,0,10000000,149,0.00175585349316697,0.000996042354158554,0,0,0.0107453545418977,0.00145939951571443,0.00374774858324229,0.00138804477409606,0.000168795778215415,8.4773879690317e-05,5.0003488256949e-05,1.24791114091193e-09
1,6,400,4000,0.02,0,0.01,0,0,0,100000000,130,0.00162273135914469,0.00104087222310299,2.73506764866415e-05,0.000311845691899055,0.0106019620676841,0.000567392214525477,0.00344815420239986,0.00141776140967223,0.000309691934408023,0.000982723011599696,9.66987630964823e-05,0.000506928202911428
1,6,400,4000,0.02,0,0.02,0,0,0,10000000,149,0.00349337767654836,0.0019568925049386,0,0,0.0209527814822925,0.00148605371801378,0.00725266103597798,0.00256953723315495,0.000226009697218175,0.000113805554121875,6.6670120583541e-05,1.21843300602955e-09
1,6,400,4000,0.02,0,0.02,0,0,0,100000000,130,0.00323797557065083,0.00207300790936028,5.44901408265892e-05,0.000621283194806683,0.0208627338175052,0.000642791364573966,0.00680879522791213,0.00282340999613104,0.000466976864247215,0.00190548138795794,0.00015727044200946,0.00100072636455075
1,6,400,4000,0.02,0,0.05,0,0,0,10000000,149,0.00865893567453091,0.00479259651749296,0,0,0.0522581756859847,0.00163443590020197,0.0177575802038745,0.00641197616026364,0.000411870651231146,0.000212926148286729,0.000117788616444807,9.62220299831673e-06
1,6,400,4000,0.02,0,0.05,0,0,0,100000000,130,0.0080399577973969,0.00511934835337782,0.000134767534885058,0.00153658631377134,0.0523867151254156,0.00121196066196673,0.0170332286759981,0.00684858733131241,0.000946070999361996,0.0046605941369812,0.000346718744224398,0.00253205995587625
1,6,400,4000,0.05,0,0.01,0,0,0,10000000,149,0.00175802089065359,0.00100221139964644,0,0,0.0121694277636035,0.00191361557561232,0.00418557623511001,0.00161045855915952,0.000343925411084466,0.000175483219327551,0.00010022715861487,1.92455895588956e-06
1,6,400,4000,0.05,0,0.01,0,0,0,100000000,130,0.00162276656761701,0.00104095785820134,2.73575374226985e-05,0.000311923918605908,0.0120338685741171,0.00111377434953007,0.00390206014464715,0.00162747745176883,0.000532898728850978,0.0011410658254149,0.000152014035342798,0.000578345237212845
1,6,400,4000,0.05,0,0.02,0,0,0,10000000,149,0.00349553684789063,0.00196228490921583,0,0,0.0225487075222539,0.00197776977627285,0.00773084597109114,0.00284296751380531,0.000402610689671751,0.000200680590482041,0.000117117518010822,3.84897190051313e-06
1,6,400,4000,0.05,0,0.02,0,0,0,100000000,130,0.0032380106343927,0.00207309296092916,5.44969774699954e-05,0.000621361144534701,0.0225261302108334,0.00124356513165323,0.0073002111306122,0.00306876051308724,0.000702563933029448,0.00209639450266331,0.000214643071348673,0.00107890015037096
1,6,400,4000,0.05,0,0.05,0,0,0,10000000,149,0.00866107056911124,0.00479744589167889,0,0,0.0543088428751053,0.0023655169577957,0.0184176169940439,0.00671901128341403,0.000585385215085859,0.00028858688993545,0.000168347896646134,1.1744648001816e-05
1,6,400,4000,0.05,0,0.05,0,0,0,100000000,130,0.00803999243412553,0.00511943194146307,0.000134774299671822,0.00153666344420759,0.0544636283110461,0.00213294291365828,0.017433387785203,0.00731603175498188,0.00119654038863921,0.0047976687953542,0.000393769981532041,0.00247245076144721
1,6,500,4000,0.02,0,0.01,0,0,0,10000000,138,0.00176092494997406,0.000878539517789961,0,0,0.0105001312429658,0.000262816116893393,0.00386323781494572,0.00127656023390534,0.000164114320956984,0.000105758159826077,5.01244390116783e-05,1.41867284763218e-06
1,6,500,4000,0.02,0,0.01,0,0,0,100000000,140,0.00153555152861515,0.000841233597979278,1.88437370773193e-05,0.000222962103922347,0.0105262918864885,0.000312155498438284,0.00375819790976155,0.001190457655029,0.000198512425344854,0.000391396574826211,6.28607011924129e-05,0.000139519892479571
1,6,500,4000,0.02,0,0.02,0,0,0,10000000,138,0.00351410934084195,0.00175046275744467,0,0,0.0207773648054455,0.000373216735937825,0.00761058078934118,0.0025274068904506,0.00022090954602363,0.000139825966082276,6.73949496396899e-05,4.87870277447912e-06
1,6,500,4000,0.02,0,0.02,0,0,0,100000000,140,0.00306499474123939,0.00167628291878682,3.75882922921157e-05,0.00044475067222125,0.0207968394855687,0.000455362973235056,0.00732676928785612,0.00234085449452248,0.000292842823345022,0.000811453551648642,9.35749364304628e-05,0.000298595089193252
1,6,500,4000,0.02,0,0.05,0,0,0,10000000,138,0.0087279484014546,0.00432753735729814,0,0,0.0521491020369881,0.000937116922690409,0.018611687301762,0.00633242340624513,0.00040759885369646,0.000272669958798361,0.000119689539132391,1.56290165203815e-05
1,6,500,4000,0.02,0,0.05,0,0,0,100000000,140,0.00761711685870287,0.00414496437399743,9.32347497025157e-05,0.00110316843559481,0.0521527227508559,0.000994032088373549,0.0180309358853591,0.00596626631982877,0.000574341577484247,0.00197514099540849,0.000181074867263762,0.000712695247402672
1,6,500,4000,0.05,0,0.01,0,0,0,10000000,138,0.00176093453487518,0.000878560245208225,0,0,0.0118735139047422,0.000702286446065321,0.00434693344175737,0.00148788476363318,0.00033073530493035,0.000218571351864591,0.000100003640702493,1.20288654144256e-09
1,6,500,4000,0.05,0,0.01,0,0,0,100000000,140,0.00153555165891119,0.000841233773054119,1.88437374898171e-05,0.000222962108803087,0.0120066326321628,0.000859383935520372,0.00421557880261874,0.00144015638048206,0.000374357144844216,0.000470754517504067,0.000113574927382851,0.000156354685599313
1,6,500,4000,0.05,0,0.02,0,0,0,10000000,138,0.00351411889094449,0.00175048336616461,0,0,0.0222824275710657,0.000897267003041051,0.0081410155631335,0.0027577595554578,0.000389648218099779,0.000255995023739621,0.00011691184903582,2.83760464706132e-06
1,6,500,4000,0.05,0,0.02,0,0,0,100000000,140,0.00306499487119024,0.00167628309297872,3.75882927035279e-05,0.000444750677089144,0.0225068350609245,0.00124144582555931,0.00788517910255884,0.00268418298534159,0.000472159749831589,0.000868014527423816,0.000144527301073326,0.000312710011811895
1,6,500,4000,0.05,0,0.05,0,0,0,10000000,138,0.00872795784866725,0.00432755765503016,0,0,0.0540672888250186,0.00145989051962653,0.0192992060967576,0.00671412494809893,0.000584088210781941,0.000454388217841409,0.000168481810267656,1.21969398918664e-05
1,6,500,4000,0.05,0,0.05,0,0,0,100000000,140,0.00761711698763113,0.00414496454559749,9.32347501107057e-05,0.00110316844042458,0.0541264393164674,0.00195232683173371,0.0185532275756691,0.00617283081013018,0.000761570604970994,0.00200839176569107,0.000239289128573284,0.000809851644978688
1,8,200,4000,0.02,0,0.01,0,0,0,10000000,121,0.00351113973327269,0.00551787970793599,0,0,0.0163564871291928,0.0169945239764506,0.00677136114596016,0.00940074372503082,0.000162675388909365,0.000112223557836498,5.00038257597124e-05,1.46772775784998e-09
1,8,200,4000,0.02,0,0.01,0,0,0,100000000,132,0.00737613222047154,0.0304808154240899,0.00273409941785974,0.0230823053989926,0.0264900925970477,0.0765807455135944,0.0116245294057711,0.035517800086431,0.00822131102757006,0.0585995207166919,0.00399987267204951,0.0282388757560757
1,8,200,4000,0.02,0,0.02,0,0,0,10000000,121,0.00597429732890885,0.00632479986571011,0,0,0.0266163142752103,0.017031839048522,0.0106631857826158,0.0101109476572457,0.000218317132132188,0.000149710293428762,6.69459562004686e-05,3.03028283721868e-06
1,8,200,4000,0.02,0,0.02,0,0,0,100000000,132,0.00998117226222086,0.0308561330733413,0.00318662756179555,0.0236103365808179,0.0368658317726568,0.0772032169118942,0.0157888625733342,0.0356733272251758,0.00964181565545589,0.0599290854660595,0.00465967173573545,0.0286193120397764
1,8,200,4000,0.02,0,0.05,0,0,0,10000000,121,0.0132696270140583,0.00944165614158505,0,0,0.0580272308773182,0.0171812743782222,0.0221748169331264,0.0130563609808478,0.000393464116553422,0.00026671505902118,0.000118047794492433,1.06690290101193e-05
1,8,200,4000,0.02,0,0.05,0,0,0,100000000,132,0.0176953975004611,0.0322011827787771,0.00452211851707552,0.0254594111214093,0.0686298927837007,0.0785215359406317,0.0281538618090633,0.0364706229429414,0.0138042874563072,0.0647071003567438,0.00655677105845995,0.0304819105013657
1,8,200,4000,0.05,0,0.01,0,0,0,10000000,121,0.00363658538423297,0.00599452930821832,0,0,0.0187226291313477,0.0187595566796052,0.00774487498355239,0.010400498063386,0.00032655393943399,0.000225071602977748,0.000100003818046203,1.47252325085027e-09
1,8,200,4000,0.05,0,0.01,0,0,0,100000000,132,0.00766696255049647,0.0317950454727209,0.00285525745998042,0.0240459266176332,0.0295209925665683,0.0817453848573478,0.0128494400170267,0.0372456152330816,0.00904038811815739,0.0620639438580502,0.00432746635904111,0.0294186427940237
1,8,200,4000,0.05,0,0.02,0,0,0,10000000,121,0.00609917531995488,0.00677888006945111,0,0,0.0291824333344378,0.0188332206790668,0.0117116486207246,0.0111053918380965,0.00037976373874615,0.000260317058125162,0.000116945958266579,3.03035139130752e-06
1,8,200,4000,0.05,0,0.02,0,0,0,100000000,132,0.0102704618949285,0.0321635485973679,0.00330707137635428,0.0245679948706294,0.0400515739272013,0.0824049556976735,0.0170683575739026,0.0373912770079345,0.0107323285454376,0.0642625500107436,0.00511635468682646,0.0301647137800347
1,8,200,4000,0.05,0,0.05,0,0,0,10000000,121,0.0133928337727891,0.00981927760509227,0,0,0.0608694888183528,0.0190391056683618,0.0232129398072304,0.0140211308882309,0.000562116144501417,0.000376716276993855,0.000168047776861565,1.06690703581794e-05
1,8,200,4000,0.05,0,0.05,0,0,0,100000000,132,0.0179801661788523,0.033478582430106,0.00464047121938465,0.0263888393700621,0.0721806419592858,0.0838109234585432,0.0295479715356519,0.0380682281162267,0.0146669465705286,0.0683592398699369,0.00693857535519017,0.0319064748347814
1,8,300,4000,0.02,0,0.01,0,0,0,10000000,124,0.00341651076931104,0.0152112184756517,0,0,0.015861278285751,0.051574148963438,0.00570350770102476,0.0172284918355115,0.000167262614393844,0.000114051418590789,5.00036719106355e-05,1.3553397956187e-09
1,8,300,4000,0.02,0,0.01,0,0,0,100000000,117,0.00215768150266616,0.0015255606725676,0.000297330195703127,0.00145826390862232,0.0115759243256265,0.00381837866340581,0.00441586368307258,0.00250521449671174,0.00100976153537506,0.00331365587443735,0.000480152603915363,0.00175109748203693
1,8,300,4000,0.02,0,0.02,0,0,0,10000000,124,0.00545626338924937,0.0154267111641098,0,0,0.0261281149304224,0.0515119396131399,0.00937532778349719,0.0173751351212989,0.000225653323199275,0.000142426730561202,6.66702817224323e-05,1.35273132985422e-09
1,8,300,4000,0.02,0,0.02,0,0,0,100000000,117,0.0042114627467181,0.00250872622927389,0.000517383252333432,0.002244229774288,0.0218449485070288,0.00387522122892924,0.00825961504964428,0.00361243744630717,0.00169084727586291,0.00538403357240151,0.000808544403331424,0.00279841909908328
1,8,300,4000,0.02,0,0.05,0,0,0,10000000,124,0.0115122451678065,0.0164489358334236,0,0,0.05761621144624,0.0527840530461565,0.0202993716942769,0.018433631826619,0.000414077635877751,0.000273329934427667,0.000118686321641737,1.2855987636949e-05
1,8,300,4000,0.02,0,0.05,0,0,0,100000000,117,0.010308784501565,0.00560429838336932,0.00116834061454435,0.00470499040593761,0.0533960770879134,0.00449211510931232,0.0195973649310485,0.00741021869964836,0.00358321634860596,0.0106239735203491,0.00163548681072596,0.00515423636285479
1,8,300,4000,0.05,0,0.01,0,0,0,10000000,124,0.00348367215579018,0.0159232545456871,0,0,0.0178306367609479,0.0549786378663668,0.00637247469330499,0.0181150010765922,0.000340395648467677,0.000232461164119588,0.000100272452824594,2.10805452524316e-06
1,8,300,4000,0.05,0,0.01,0,0,0,100000000,117,0.00217224593192013,0.00161315485828439,0.000308068453747858,0.00155885260018084,0.0132995387381345,0.0046789406538761,0.00502685801260951,0.00297542692470096,0.00141107470163178,0.00436887917962348,0.000650590294971093,0.00230756693268885
1,8,300,4000,0.05,0,0.02,0,0,0,10000000,124,0.00552316762003859,0.0161313851558214,0,0,0.0282955332437145,0.0554838728203088,0.0100686678278074,0.0182744983538053,0.000404727218724629,0.000275491713469149,0.00011720788763639,4.21609784665134e-06
1,8,300,4000,0.05,0,0.02,0,0,0,100000000,117,0.00422596131142474,0.00257639865078335,0.000528068363599001,0.00233215713551055,0.0236732209502982,0.00483404324413411,0.00882622240917277,0.00405781916276322,0.00200883892248558,0.00569290561086408,0.000917666918698217,0.0029144000076448
1,8,300,4000,0.05,0,0.05,0,0,0,10000000,124,0.0115783896656939,0.0171172253376638,0,0,0.059983487162316,0.0554995529098885,0.0212126566299456,0.01929723833302,0.00059090051805511,0.000386828506364819,0.000170030420028833,1.64593304918012e-05
1,8,300,4000,0.05,0,0.05,0,0,0,100000000,117,0.0103230891349272,0.00565248424726784,0.00117886939825101,0.00477748515314539,0.0555849651964805,0.00550927550657566,0.0203760227371577,0.00789197683504329,0.00400640980941643,0.0113076854017838,0.00180155578471745,0.00543995461348689
1,8,400,4000,0.02,0,0.01,0,0,0,10000000,130,0.00179677965788795,0.00102196848793243,0,0,0.0106471583983041,0.000825518740310184,0.00381584741977756,0.00145108302237828,0.000166648766490041,0.00010738408132291,5.00035543609446e-05,1.18327951768091e-09
1,8,400,4000,0.02,0,0.01,0,0,0,100000000,124,0.00173156612209589,0.000941900546396874,0.000117762123566724,0.000657089405341834,0.0106736311095739,0.000900231556587131,0.00375715048570208,0.00134632657115532,0.000486375389925165,0.00143136618479521,0.000187853537081998,0.000714075602687123
1,8,400,4000,0.02,0,0.02,0,0,0,10000000,130,0.00356764961068639,0.00194180596437162,0,0,0.0208881580508401,0.000839518220476133,0.00733108700708835,0.0026040143587349,0.000228156690403842,0.000146371934564965,6.69265591044808e-05,2.92359924568116e-06
1,8,400,4000,0.02,0,0.02,0,0,0,100000000,124,0.00345017790724534,0.00185983363109743,0.000231188926789517,0.00127958301717405,0.0209559688350751,0.000944463977756194,0.0073000084407478,0.00263931027766731,0.000829362441309388,0.00267399892582658,0.000339784106620967,0.00139768485752808
1,8,400,4000,0.02,0,0.05,0,0,0,10000000,130,0.00883261229388672,0.00467447663296383,0,0,0.0521786103591385,0.00126936814642409,0.0179979467978112,0.0061869571568902,0.000400013647505341,0.000208987175810578,0.000117952141027526,1.02962002790292e-05
1,8,400,4000,0.02,0,0.05,0,0,0,100000000,124,0.008560764066246,0.00457032682089858,0.00056673455087291,0.00311797655040934,0.0523088863497739,0.00131602421017999,0.0179792925144496,0.00631854479267246,0.00195732486458559,0.00693633832357125,0.00075623948425756,0.0031600819901599
1,8,400,4000,0.05,0,0.01,0,0,0,10000000,130,0.00180019595248724,0.00104181587562354,0,0,0.0121289287048521,0.00118450598235118,0.00430166194555361,0.00168475343365919,0.000334697391524901,0.000196021783252855,0.000100131713848085,1.46177336610465e-06
1,8,400,4000,0.05,0,0.01,0,0,0,100000000,124,0.00173281546692771,0.000946000046137303,0.000118623708114406,0.000664380329941564,0.012257451580395,0.00137465602091634,0.00423632315535922,0.00157464252884545,0.000728364966667572,0.00163597549123199,0.000257130671709579,0.000773047460202143
1,8,400,4000,0.05,0,0.02,0,0,0,10000000,130,0.003571047834092,0.0019583596421311,0,0,0.0225739498683197,0.00146948690746169,0.00793826634469039,0.00286832258168991,0.000395279867380244,0.000237607366278183,0.000116926564232696,2.92355312339473e-06
1,8,400,4000,0.05,0,0.02,0,0,0,100000000,124,0.00345142178911158,0.00186367367885166,0.000232046075122978,0.00128668951273142,0.0226364523973116,0.00158127583205208,0.00783541249126389,0.00286705368303297,0.00109420872222297,0.0030603290875101,0.000413766394606922,0.0015107923474023
1,8,400,4000,0.05,0,0.05,0,0,0,10000000,130,0.00883595743508034,0.0046885738720859,0,0,0.0543236898688874,0.00227698832596136,0.0186895541871578,0.00637378930076919,0.000579340885028922,0.000384890771339219,0.000167311112437794,7.30883723172077e-06
1,8,400,4000,0.05,0,0.05,0,0,0,100000000,124,0.00856199186153883,0.004573948177772,0.00056757866049715,0.00312486428482984,0.0543268569404948,0.00199495466705913,0.0184602600560243,0.00660698620709286,0.00228073686203906,0.00750135117194758,0.000919165366730987,0.00378081445006155
1,8,500,4000,0.02,0,0.01,0,0,0,10000000,163,0.00157491687038861,0.000749910235080211,0,0,0.0105494648882726,0.000325716323474965,0.00384515957211255,0.0011227541640144,0.000159591309948321,0.000125366984141239,5.0105884051073e-05,1.30537793813862e-06
1,8,500,4000,0.02,0,0.01,0,0,0,100000000,159,0.00146140654145844,0.000754857013563477,0,0,0.0105248496237724,0.000261550720079487,0.00377935368742096,0.00125867080195352,0.000188326126998589,0.00021058364309587,6.05905846979881e-05,7.93438298269268e-05
1,8,500,4000,0.02,0,0.02,0,0,0,10000000,163,0.00314320011497563,0.00149295479616697,0,0,0.0208553995384136,0.00049063994676637,0.00744500580673703,0.00220486004838602,0.00022083739457845,0.000186328670582061,6.72837206563577e-05,4.49410463460071e-06
1,8,500,4000,0.02,0,0.02,0,0,0,100000000,159,0.002917419440168,0.00150460695850718,0,0,0.0208151618381197,0.00045101671915617,0.00740063247316461,0.00250040755973756,0.000274626814204147,0.000435088059558212,8.76345696036151e-05,0.000158826319691312
1,8,500,4000,0.02,0,0.05,0,0,0,10000000,163,0.00781210907490574,0.00369085594994257,0,0,0.0523821965008801,0.00113668314160666,0.0188981680596389,0.00562448546106353,0.00038913339320095,0.000334046136525769,0.000119226499081752,1.44138338555175e-05
1,8,500,4000,0.02,0,0.05,0,0,0,100000000,159,0.00725345317316113,0.00372370025766285,0,0,0.0522127330920955,0.00103362417225954,0.0182490600828112,0.00607760415809998,0.000517669161283745,0.000925538888878138,0.000164992996857261,0.000339314490768679
1,8,500,4000,0.05,0,0.01,0,0,0,10000000,163,0.00157506983702172,0.000750332882690028,0,0,0.0121312670509492,0.00101792483062126,0.00438024680123136,0.0013448803822413,0.00032650951393012,0.000310767327285425,0.000100105860022443,1.30538509327582e-06
1,8,500,4000,0.05,0,0.01,0,0,0,100000000,159,0.00146140655998735,0.000754857037730973,0,0,0.0118894258271663,0.000657664940036846,0.00424581069381514,0.00141557530533609,0.000362607242773796,0.000322786248274182,0.00011404968752817,0.000106033476116293
1,8,500,4000,0.05,0,0.02,0,0,0,10000000,163,0.00314335254331294,0.00149336542636158,0,0,0.0224890604422965,0.00108527186717407,0.00804281771923111,0.00242661044522726,0.000385061627480833,0.000361586049530541,0.000116874730267816,2.61082913799367e-06
1,8,500,4000,0.05,0,0.02,0,0,0,100000000,159,0.00291741945865181,0.00150460698261486,0,0,0.0223499981909536,0.000990799045224652,0.0079750559675043,0.00268850936198606,0.000440461493114264,0.00047060649450823,0.000139102089100496,0.000161621870843621
1,8,500,4000,0.05,0,0.05,0,0,0,10000000,163,0.0078122599108836,0.00369125480974526,0,0,0.0543723603115914,0.00194011977621074,0.0194041766294898,0.00593804094760089,0.000566580955841966,0.000603516901194194,0.000167181471474352,6.52713052146917e-06
1,8,500,4000,0.05,0,0.05,0,0,0,100000000,159,0.00725345319151097,0.00372370028159254,0,0,0.0541998168021642,0.00150505117970032,0.0189365862855367,0.00625543800253025,0.000684471950253641,0.00100068846464613,0.000211743518240904,0.000338792619947385
1,10,200,4000,0.02,0,0.01,0,0,0,10000000,132,0.00710873743889153,0.0271969345327073,0,0,0.0266787992880979,0.0786856225776605,0.0109241379469749,0.0327189219179972,0.000150004977291823,0.000121821337543854,5.00039928052727e-05,1.22425757961055e-09
1,10,200,4000,0.02,0,0.01,0,0,0,100000000,122,0.00949759593441941,0.0371167069673426,0.00560965361573848,0.0319055965858861,0.032383715185134,0.0965941665918953,0.013398144470063,0.0421308873605394,0.0156409139598255,0.08123608199802,0.00701230407163193,0.0363425921666035
1,10,200,4000,0.02,0,0.02,0,0,0,10000000,132,0.00965273043518221,0.0275407394410698,0,0,0.0370556659306181,0.0792927793594843,0.0149881743495659,0.0328261714538481,0.000199411081124149,0.000147495074910605,6.71756873759644e-05,4.08759238185505e-06
1,10,200,4000,0.02,0,0.02,0,0,0,100000000,122,0.0118614092930343,0.0375586922971468,0.00628627667424044,0.0326002082654355,0.0427167927262384,0.0971599147371903,0.0173391785017078,0.042262340043499,0.0179676262285284,0.0838838883135764,0.00805191039741509,0.0372697427388132
1,10,200,4000,0.02,0,0.05,0,0,0,10000000,132,0.0171901133864095,0.0287949774876417,0,0,0.0688535553066574,0.0811493997012276,0.0271576195605279,0.0334300928005568,0.000357446531150472,0.000264845430789965,0.000118564503790059,1.24669043869379e-05
1,10,200,4000,0.02,0,0.05,0,0,0,100000000,122,0.0188678201657406,0.0390191382450659,0.00828489761590416,0.0348999320187463,0.0745201434165132,0.0990759824099529,0.0289807811309476,0.0429233465486005,0.0246409769280926,0.0901809763616933,0.0108657477149032,0.0391346297963683
1,10,200,4000,0.05,0,0.01,0,0,0,10000000,132,0.00739749036593151,0.028449117766618,0,0,0.0297287096982547,0.0840832005305789,0.0120862308245775,0.034293059382959,0.00030201201759435,0.000250996740210125,0.000100003976643637,1.21703045531995e-09
1,10,200,4000,0.05,0,0.01,0,0,0,100000000,122,0.00989530546404805,0.0387486915569999,0.00587788930220628,0.0332989999436028,0.0356992545258114,0.102715309582243,0.0146495800569399,0.0441444698432003,0.0175687096478087,0.0879976187410467,0.00776438220590771,0.0386207533625513
1,10,200,4000,0.05,0,0.02,0,0,0,10000000,132,0.00994010014382482,0.0287873328303667,0,0,0.0403055421546761,0.0851102813469311,0.0162078278374208,0.0343955261593552,0.000348346761004856,0.000247261453476761,0.000116923154295145,2.90137236273748e-06
1,10,200,4000,0.05,0,0.02,0,0,0,100000000,122,0.0122570462053529,0.0391824950572141,0.0065530243828485,0.0339874640474048,0.0463075638264348,0.10390236705204,0.0186196404575208,0.0442664399769708,0.0194650743250955,0.0893730016214996,0.00854781034019566,0.0386599566540078
1,10,200,4000,0.05,0,0.05,0,0,0,10000000,132,0.0174734161203383,0.0300144690897052,0,0,0.0722257001077776,0.0859648269072263,0.0283677742976146,0.0348399267002972,0.000505062867852277,0.00033871983368321,0.00016856448825976,1.24668285232336e-05
1,10,200,4000,0.05,0,0.05,0,0,0,100000000,122,0.0192573720268459,0.0406117689002187,0.00854728118711611,0.0362586965961727,0.0783961815983628,0.105967421664429,0.0303742444031447,0.0447376783581,0.0261817281662498,0.0970776365277539,0.0114031348493001,0.0410249092667261
1,10,300,4000,0.02,0,0.01,0,0,0,10000000,144,0.00240405425028975,0.0048077096336219,0,0,0.0122135950611733,0.013118018475807,0.00470735076567801,0.00764227094732261,0.000170417219918628,0.000110131513162742,5.01193777798042e-05,1.38887382928157e-06
1,10,300,4000,0.02,0,0.01,0,0,0,100000000,143,0.00336881469912448,0.0160536330738792,0.00165038795194929,0.0161974554873233,0.0156486799419208,0.0519694878824498,0.00564300634298461,0.0180001668209719,0.00561364499536796,0.0519505461029576,0.00208429793606215,0.017954124440763
